date,location_key,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,death_rate,recover_rate
2022-04-24,IL_Z_2800,8828,6,8719,,0.0006796556411418215,0.987652922519257
2022-04-24,IL_Z_4001,2176,1,2161,,0.00045955882352941176,0.9931066176470589
2022-04-24,IL_Z_4005,913,0,906,,0.0,0.9923329682365827
2022-04-24,IL_Z_4100,3181,1,3147,,0.00031436655139893113,0.9893115372524364
2022-04-24,IL_Z_4201,4497,17,4477,,0.00378029797642873,0.9955525906159662
2022-04-24,IL_Z_4203,1405,1,1400,,0.0007117437722419929,0.99644128113879
2022-04-24,IL_Z_4501,525,1,519,,0.0019047619047619048,0.9885714285714285
2022-04-24,IL_Z_4502,878,1,871,,0.0011389521640091116,0.9920273348519362
2022-04-24,IL_Z_6700,18645,32,18427,,0.0017162778224725128,0.988307857334406
2022-04-24,IL_Z_7300,33907,17,33680,,0.0005013713982363523,0.9933052172117852
2022-04-24,IL_Z_7500,14850,31,14803,,0.0020875420875420877,0.9968350168350169
2022-04-24,IL_Z_7600,20456,29,20225,,0.0014176769651935862,0.9887074696910442
2022-04-24,IL_Z_7700,25567,26,25293,,0.0010169358939257638,0.9892830601947823
2022-04-24,IL_Z_8000,13873,8,13787,,0.0005766596986953074,0.9938009082390254
2022-04-24,IL_Z_8800,16013,63,15908,,0.0039343033785049645,0.9934428277024917
2022-04-24,IL_Z_8900,14383,50,14318,,0.0034763262184523396,0.9954807759160119
2022-04-24,IL_Z_9100,26570,12,26309,,0.00045163718479488145,0.9901768912307113
2022-04-24,IL_Z_9200,9701,5,9591,,0.0005154107823935677,0.9886609627873415
2022-04-27,IM,32205,102,,,0.003167210060549604,
2022-04-28,IN,43072176,523753,,836945383,0.012159891805791283,
2022-05-01,IN_AN,10035,129,9906,0,0.012855007473841554,0.9871449925261584
2022-05-01,IN_AN_NIC,0,0,0,0,,
2022-05-01,IN_AN_NMA,0,0,0,0,,
2022-05-01,IN_AN_SAS,0,0,0,0,,
2022-05-01,IN_AP,2319699,14730,2304939,33453397,0.006349961783834885,0.9936371055037744
2022-05-01,IN_AP_ANT,177611,1105,176487,0,0.006221461508577735,0.9936715631351661
2022-05-01,IN_AP_CHI,272394,2000,270384,0,0.007342305630814189,0.9926209828410317
2022-05-01,IN_AP_CUD,134888,652,134235,0,0.0048336397603938085,0.9951589466816915
2022-05-01,IN_AP_EGI,316586,1298,315260,0,0.004099991787381628,0.9958115646301479
2022-05-01,IN_AP_GNT,203244,1277,201964,0,0.006283088307649919,0.9937021511090118
2022-05-01,IN_AP_KRS,136896,1496,135391,0,0.010928003740065452,0.9890062529219261
2022-05-01,IN_AP_KUR,144244,867,143377,0,0.006010648623166302,0.9939893513768338
2022-05-01,IN_AP_NEL,164374,1090,163277,0,0.006631219049241364,0.9933261951403507
2022-05-01,IN_AP_PRA,155937,1146,154790,0,0.007349121760711057,0.9926444653930754
2022-05-01,IN_AP_SRK,133952,798,133146,0,0.005957357859531773,0.9939829192546584
2022-05-01,IN_AP_VNG,92241,680,91558,0,0.007371992931559718,0.9925954835702128
2022-05-01,IN_AP_VSK,190938,1184,189748,0,0.006200965758518472,0.993767610428516
2022-05-01,IN_AP_WGI,193378,1137,192217,0,0.005879676074837882,0.9939962146676458
2022-05-01,IN_AR,64495,296,64199,1260140,0.004589503062252888,0.9954104969377471
2022-05-01,IN_AR_ANJ,1139,3,1136,21525,0.0026338893766461808,0.9973661106233538
2022-05-01,IN_AR_CHG,4256,22,4234,82105,0.005169172932330827,0.9948308270676691
2022-05-01,IN_AR_DBN,414,2,412,7721,0.004830917874396135,0.9951690821256038
2022-05-01,IN_AR_EKG,1215,0,1215,55046,0.0,1.0
2022-05-01,IN_AR_ESG,3678,18,3660,65763,0.004893964110929853,0.9951060358890701
2022-05-01,IN_AR_KKY,526,1,525,9226,0.0019011406844106464,0.9980988593155894
2022-05-01,IN_AR_KML,585,0,585,6812,0.0,1.0
2022-05-01,IN_AR_KRD,270,0,270,6106,0.0,1.0
2022-05-01,IN_AR_LDG,935,2,933,20828,0.0021390374331550803,0.9978609625668449
2022-05-01,IN_AR_LDV,2845,13,2832,49928,0.0045694200351493845,0.9954305799648506
2022-05-01,IN_AR_LHT,3413,29,3384,54385,0.00849692352768825,0.9915030764723117
2022-05-01,IN_AR_LPR,1029,3,1026,18293,0.0029154518950437317,0.9970845481049563
2022-05-01,IN_AR_LSI,3605,15,3590,53124,0.004160887656033287,0.9958391123439667
2022-05-01,IN_AR_LWR,833,8,825,22763,0.009603841536614645,0.9903961584633854
2022-05-01,IN_AR_NMS,2738,17,2721,76853,0.00620891161431702,0.993791088385683
2022-05-01,IN_AR_PKS,498,0,498,11645,0.0,1.0
2022-05-01,IN_AR_PPM,22068,105,21963,409621,0.0047580206634040235,0.995241979336596
2022-05-01,IN_AR_SAN,441,3,438,8302,0.006802721088435374,0.9931972789115646
2022-05-01,IN_AR_SHY,306,0,306,9732,0.0,1.0
2022-05-01,IN_AR_TRP,1261,5,1256,29710,0.003965107057890563,0.9960348929421095
2022-05-01,IN_AR_TWN,2927,21,2906,46517,0.00717458148274684,0.9928254185172531
2022-05-01,IN_AR_USG,1180,1,1179,15242,0.000847457627118644,0.9991525423728813
2022-05-01,IN_AR_USI,2023,7,2016,38548,0.0034602076124567475,0.9965397923875432
2022-05-01,IN_AR_WKG,4278,15,4263,110351,0.0035063113604488078,0.9964936886395512
2022-05-01,IN_AR_WSG,2032,6,2026,29994,0.002952755905511811,0.9970472440944882
2022-05-01,IN_AS,724213,7986,716217,0,0.011027142567172918,0.9889590493404564
2022-05-01,IN_AS_BAK,0,0,0,0,,
2022-05-01,IN_AS_BAR,0,0,0,0,,
2022-05-01,IN_AS_BNG,0,0,0,0,,
2022-05-01,IN_AS_BSW,0,0,0,0,,
2022-05-01,IN_AS_CCH,0,0,0,0,,
2022-05-01,IN_AS_CID,0,0,0,0,,
2022-05-01,IN_AS_CRG,0,0,0,0,,
2022-05-01,IN_AS_DBR,0,0,0,0,,
2022-05-01,IN_AS_DHB,0,0,0,0,,
2022-05-01,IN_AS_DHM,0,0,0,0,,
2022-05-01,IN_AS_DHO,0,0,0,0,,
2022-05-01,IN_AS_DRR,0,0,0,0,,
2022-05-01,IN_AS_GLG,0,0,0,0,,
2022-05-01,IN_AS_GLP,0,0,0,0,,
2022-05-01,IN_AS_HJ,0,0,0,0,,
2022-05-01,IN_AS_HLK,0,0,0,0,,
2022-05-01,IN_AS_JRH,0,0,0,0,,
2022-05-01,IN_AS_KAG,0,0,0,0,,
2022-05-01,IN_AS_KGJ,0,0,0,0,,
2022-05-01,IN_AS_KKR,0,0,0,0,,
2022-05-01,IN_AS_KMP,0,0,0,0,,
2022-05-01,IN_AS_LKP,0,0,0,0,,
2022-05-01,IN_AS_MGN,0,0,0,0,,
2022-05-01,IN_AS_MJL,0,0,0,0,,
2022-05-01,IN_AS_NGN,0,0,0,0,,
2022-05-01,IN_AS_NLB,0,0,0,0,,
2022-05-01,IN_AS_SON,0,0,0,0,,
2022-05-01,IN_AS_STH,0,0,0,0,,
2022-05-01,IN_AS_SVS,0,0,0,0,,
2022-05-01,IN_AS_TIN,0,0,0,0,,
2022-05-01,IN_AS_UDA,0,0,0,0,,
2022-05-01,IN_AS_WST,0,0,0,0,,
2022-05-01,IN_BR,830567,12256,818270,74339462,0.014756184630499406,0.9851944515012034
2022-05-01,IN_BR_AGB,21284,79,21205,0,0.0037117083255027252,0.9962882916744973
2022-05-01,IN_BR_ARA,16119,140,15979,0,0.008685402320243191,0.9913145976797568
2022-05-01,IN_BR_ARW,8228,109,8119,0,0.013247447739426349,0.9867525522605737
2022-05-01,IN_BR_BGO,28978,362,28615,0,0.012492235488991648,0.9874732555731934
2022-05-01,IN_BR_BJP,11934,240,11694,0,0.020110608345902465,0.9798893916540975
2022-05-01,IN_BR_BNK,8768,113,8655,0,0.012887773722627737,0.9871122262773723
2022-05-01,IN_BR_BSR,31419,563,30856,0,0.017919093542124193,0.9820809064578758
2022-05-01,IN_BR_BUX,10384,219,10165,0,0.021090138674884438,0.9789098613251156
2022-05-01,IN_BR_DBG,13513,371,13137,0,0.02745504329164508,0.9721749426478207
2022-05-01,IN_BR_GAY,37182,373,36809,0,0.010031735786133075,0.989968264213867
2022-05-01,IN_BR_GPG,17854,260,17594,0,0.014562563011089952,0.9854374369889101
2022-05-01,IN_BR_JAM,11006,120,10886,0,0.010903143739778303,0.9890968562602217
2022-05-01,IN_BR_JHB,11851,244,11607,0,0.020588979832925493,0.9794110201670745
2022-05-01,IN_BR_KGR,10667,165,10502,0,0.01546826661666823,0.9845317333833318
2022-05-01,IN_BR_KMR,5642,147,5495,0,0.026054590570719603,0.9739454094292804
2022-05-01,IN_BR_KSG,11297,107,11190,0,0.009471541117110738,0.9905284588828893
2022-05-01,IN_BR_KTR,19947,269,19678,0,0.013485737203589513,0.9865142627964105
2022-05-01,IN_BR_LSR,8607,103,8504,0,0.01196700360171953,0.9880329963982805
2022-05-01,IN_BR_MDB,20088,389,19699,0,0.01936479490242931,0.9806352050975707
2022-05-01,IN_BR_MDP,15101,115,14986,0,0.007615389709290776,0.9923846102907092
2022-05-01,IN_BR_MNG,17844,273,17571,0,0.015299260255548083,0.9847007397444519
2022-05-01,IN_BR_MUZ,36163,629,35533,0,0.01739346846224041,0.9825788789646877
2022-05-01,IN_BR_NAW,11081,258,10823,0,0.0232830971933941,0.976716902806606
2022-05-01,IN_BR_NLD,25514,474,25038,0,0.01857803558830446,0.98134357607588
2022-05-01,IN_BR_PRC,21074,536,20538,0,0.025434184302932525,0.9745658156970675
2022-05-01,IN_BR_PRN,27980,232,27748,0,0.008291636883488206,0.9917083631165118
2022-05-01,IN_BR_PSC,23055,395,22660,0,0.017132942962481024,0.982867057037519
2022-05-01,IN_BR_PTN,180563,2841,177698,0,0.01573412050087781,0.9841329619024939
2022-05-01,IN_BR_RTS,15451,274,15177,0,0.01773348003365478,0.9822665199663452
2022-05-01,IN_BR_SAR,26182,260,25921,0,0.009930486593843098,0.9900313192269498
2022-05-01,IN_BR_SHH,4735,52,4683,0,0.010982048574445617,0.9890179514255544
2022-05-01,IN_BR_SHK,8060,105,7955,0,0.013027295285359801,0.9869727047146402
2022-05-01,IN_BR_SHS,20197,197,19996,0,0.009753923850076745,0.9900480269346933
2022-05-01,IN_BR_SMS,25054,260,24793,0,0.010377584417657858,0.9895825017961204
2022-05-01,IN_BR_SPL,18224,157,18066,0,0.008615013169446883,0.9913301141352063
2022-05-01,IN_BR_STM,10558,130,10428,0,0.012312938056450085,0.9876870619435499
2022-05-01,IN_BR_SWN,16535,287,16248,0,0.01735712125793771,0.9826428787420622
2022-05-01,IN_BR_VSH,22428,408,22019,0,0.01819154628143392,0.9817638665953272
2022-05-01,IN_CH,92069,1165,90833,0,0.012653553313275912,0.9865752859268592
2022-05-01,IN_CH_CHD,0,0,0,0,,
2022-05-01,IN_CT,1152274,14034,1138202,0,0.012179394831437661,0.9877876269012406
2022-05-01,IN_CT_BAS,27999,237,27762,0,0.00846458802100075,0.9915354119789993
2022-05-01,IN_CT_BEM,21717,248,21467,0,0.011419625178431644,0.9884882810701294
2022-05-01,IN_CT_BIJ,9789,58,9731,0,0.005925017877209112,0.9940749821227909
2022-05-01,IN_CT_BLB,45261,497,44761,0,0.010980756059300502,0.9889529617109653
2022-05-01,IN_CT_BLD,29417,408,29009,0,0.013869531223442227,0.9861304687765577
2022-05-01,IN_CT_BLM,22344,121,22221,0,0.00541532402434658,0.9944951664876477
2022-05-01,IN_CT_BLP,75974,1238,74734,0,0.01629504830599942,0.9836786268986759
2022-05-01,IN_CT_DMT,31627,562,31065,0,0.01776962721725108,0.9822303727827489
2022-05-01,IN_CT_DNT,12113,27,12086,0,0.002229010154379592,0.9977709898456204
2022-05-01,IN_CT_DRG,116202,1897,114297,0,0.016325020223404072,0.9836061341457117
2022-05-01,IN_CT_GPM,13194,148,13046,0,0.011217219948461421,0.9887827800515385
2022-05-01,IN_CT_GRY,20559,196,20362,0,0.009533537623425264,0.990417821878496
2022-05-01,IN_CT_JCH,63477,863,62613,0,0.013595475526568679,0.9863887707358571
2022-05-01,IN_CT_JSH,31476,215,31261,0,0.006830601092896175,0.9931693989071039
2022-05-01,IN_CT_KDM,24779,269,24509,0,0.010855966746034949,0.9891036765002623
2022-05-01,IN_CT_KON,15907,102,15805,0,0.006412271327088703,0.9935877286729113
2022-05-01,IN_CT_KOR,29494,181,29312,0,0.006136841391469451,0.9938292534074727
2022-05-01,IN_CT_KRB,63028,600,62428,0,0.009519578599987307,0.9904804214000127
2022-05-01,IN_CT_MHS,33029,375,32654,0,0.011353658905810046,0.9886463410941899
2022-05-01,IN_CT_MUN,25986,169,25817,0,0.006503501885630724,0.9934964981143692
2022-05-01,IN_CT_NRY,4964,14,4950,0,0.0028203062046736503,0.9971796937953263
2022-05-01,IN_CT_RGR,73445,994,72451,0,0.013533936959629655,0.9864660630403703
2022-05-01,IN_CT_RJN,63068,547,62518,0,0.008673178156910002,0.9912792541383904
2022-05-01,IN_CT_RPR,193897,3238,190646,0,0.016699587925548102,0.9832333661686359
2022-05-01,IN_CT_SKM,8980,21,8959,0,0.0023385300668151447,0.9976614699331848
2022-05-01,IN_CT_SRG,37611,250,37361,0,0.0066469915716146875,0.9933530084283854
2022-05-01,IN_CT_SRJ,31893,229,31663,0,0.00718025899100116,0.9927883861662434
2022-05-01,IN_DL,1884560,26175,1852388,37884978,0.013889183682132699,0.9829286411682302
2022-05-01,IN_DL_CNT,0,0,0,0,,
2022-05-01,IN_DL_EST,0,0,0,0,,
2022-05-01,IN_DL_HHD,0,0,0,0,,
2022-05-01,IN_DL_NDL,0,0,0,0,,
2022-05-01,IN_DL_NED,0,0,0,0,,
2022-05-01,IN_DL_NRD,0,0,0,0,,
2022-05-01,IN_DL_NWD,0,0,0,0,,
2022-05-01,IN_DL_SDL,0,0,0,0,,
2022-05-01,IN_DL_STS,0,0,0,0,,
2022-05-01,IN_DL_SWD,0,0,0,0,,
2022-05-01,IN_DL_WSD,0,0,0,0,,
2022-05-01,IN_DN,11441,4,11437,0,0.000349619788480028,0.99965038021152
2022-05-01,IN_DN_DIU,0,0,0,0,,
2022-05-01,IN_DN_DMN,0,0,0,0,,
2022-05-01,IN_DN_DNH,0,0,0,0,,
2022-05-01,IN_GA,245433,3832,241556,0,0.015613222345813318,0.984203428226848
2022-05-01,IN_GA_NGO,0,0,0,0,,
2022-05-01,IN_GA_SGO,0,0,0,0,,
2022-05-01,IN_GJ,1224196,10940,1213134,41465192,0.008936477492166287,0.9909638652634055
2022-05-01,IN_GJ_AHM,384742,3619,381070,6631122,0.009406303444905936,0.9904559419039253
2022-05-01,IN_GJ_ANA,15466,53,15411,822328,0.0034268718479244795,0.9964438122332859
2022-05-01,IN_GJ_ARL,12903,105,12798,829162,0.008137642408742153,0.9918623575912578
2022-05-01,IN_GJ_BHV,29240,362,28878,1538191,0.012380300957592339,0.9876196990424077
2022-05-01,IN_GJ_BKT,18335,166,18169,1244874,0.009053722388873739,0.9909462776111263
2022-05-01,IN_GJ_BRC,17286,152,17133,725677,0.008793243086891125,0.9911489066296425
2022-05-01,IN_GJ_BTD,2356,48,2308,341793,0.02037351443123939,0.9796264855687606
2022-05-01,IN_GJ_CUP,3756,38,3718,369099,0.010117145899893504,0.9898828541001065
2022-05-01,IN_GJ_DAN,1259,18,1241,113395,0.014297061159650517,0.9857029388403494
2022-05-01,IN_GJ_DHD,11300,46,11253,978936,0.004070796460176991,0.9958407079646018
2022-05-01,IN_GJ_DVB,5182,89,5093,342799,0.017174835970667695,0.9828251640293323
2022-05-01,IN_GJ_GNR,35145,226,34913,1121103,0.0064305022051500925,0.9933987764973681
2022-05-01,IN_GJ_GRS,9748,67,9680,510886,0.006873204759950759,0.9930242100943784
2022-05-01,IN_GJ_JMN,41830,520,41308,1152059,0.012431269423858474,0.9875209180014344
2022-05-01,IN_GJ_JNG,22756,272,22484,1356379,0.01195289154508701,0.988047108454913
2022-05-01,IN_GJ_KCH,19013,146,18867,1085662,0.007678956503445011,0.992321043496555
2022-05-01,IN_GJ_KHE,14695,54,14640,854911,0.0036747192922762842,0.9962572303504593
2022-05-01,IN_GJ_MHN,31005,194,30811,1059533,0.0062570553136590875,0.993742944686341
2022-05-01,IN_GJ_MRI,10767,95,10672,524928,0.008823256245936658,0.9911767437540634
2022-05-01,IN_GJ_MSG,8867,75,8792,524757,0.00845832863426187,0.9915416713657381
2022-05-01,IN_GJ_NRM,6640,15,6625,370529,0.002259036144578313,0.9977409638554217
2022-05-01,IN_GJ_NVS,11900,41,11858,652328,0.0034453781512605044,0.9964705882352941
2022-05-01,IN_GJ_PAT,16242,129,16113,700330,0.007942371629109716,0.9920576283708903
2022-05-01,IN_GJ_PMS,13548,83,13465,780121,0.006126365515205196,0.9938736344847948
2022-05-01,IN_GJ_PRB,4184,25,4159,353800,0.0059751434034416824,0.9940248565965584
2022-05-01,IN_GJ_RJK,84590,798,83787,2591613,0.009433739212672893,0.9905071521456437
2022-05-01,IN_GJ_RVL,5743,81,5661,534452,0.014104126763015845,0.9857217482152185
2022-05-01,IN_GJ_SKA,11765,163,11602,726737,0.013854653633659158,0.9861453463663409
2022-05-01,IN_GJ_SRT,204987,2080,202903,8117878,0.010146984930751706,0.9898335016366892
2022-05-01,IN_GJ_SUR,10084,139,9945,738526,0.013784212614042047,0.9862157873859579
2022-05-01,IN_GJ_TAP,5802,30,5772,368350,0.005170630816959669,0.9948293691830403
2022-05-01,IN_GJ_VDR,140214,921,139249,2571205,0.006568530959818563,0.9931176630008416
2022-05-01,IN_GJ_VLS,12846,90,12756,831729,0.007006071929005138,0.9929939280709948
2022-05-01,IN_HP,284811,4115,280616,0,0.014448177914476617,0.9852709340580245
2022-05-01,IN_HP_BLS,18235,95,18139,0,0.005209761447765287,0.9947353989580477
2022-05-01,IN_HP_CHM,16116,171,15937,0,0.010610573343261355,0.9888930255646562
2022-05-01,IN_HP_HMP,23338,329,23002,0,0.014097180563887222,0.9856028794241152
2022-05-01,IN_HP_KIN,4448,41,4404,0,0.009217625899280575,0.9901079136690647
2022-05-01,IN_HP_KNG,63794,1246,62517,0,0.01953161739348528,0.9799824434899834
2022-05-01,IN_HP_KUL,11966,162,11799,0,0.013538358682934983,0.9860437907404312
2022-05-01,IN_HP_LAS,3159,18,3140,0,0.005698005698005698,0.9939854384298829
2022-05-01,IN_HP_MND,38835,502,38330,0,0.012926483841895198,0.9869962662546672
2022-05-01,IN_HP_SHM,35720,716,34994,0,0.020044792833146696,0.9796752519596864
2022-05-01,IN_HP_SLN,30630,335,30290,0,0.010936989879203395,0.9888997714658831
2022-05-01,IN_HP_SRM,19862,221,19641,0,0.011126774745745645,0.9888732252542544
2022-05-01,IN_HP_UNA,18708,279,18423,0,0.014913406029506094,0.9847658755612572
2022-05-01,IN_HR,992987,10619,979872,17331822,0.010693997000967787,0.9867923749253515
2022-05-01,IN_HR_AMB,40784,542,40228,0,0.013289525304040801,0.9863672028246371
2022-05-01,IN_HR_BHW,26496,665,25823,0,0.025098128019323672,0.9745999396135265
2022-05-01,IN_HR_FRB,128198,740,126820,0,0.005772320941044322,0.9892510023557309
2022-05-01,IN_HR_FTB,20063,498,19564,0,0.02482181129442257,0.9751283457110104
2022-05-01,IN_HR_GRG,267120,1006,264452,0,0.0037660976340221624,0.9900119796346212
2022-05-01,IN_HR_HRK,7430,145,7282,0,0.019515477792732168,0.9800807537012113
2022-05-01,IN_HR_HSR,62066,1175,60883,0,0.018931460058647247,0.980939644894145
2022-05-01,IN_HR_JHJ,23445,350,23079,0,0.014928556195350821,0.9843889955214331
2022-05-01,IN_HR_JND,24352,542,23809,0,0.022256898817345598,0.9777020367936925
2022-05-01,IN_HR_KRK,26836,398,26431,0,0.014830824265911462,0.9849083320912208
2022-05-01,IN_HR_KRL,48211,596,47592,0,0.012362323950965547,0.9871606065005911
2022-05-01,IN_HR_KTL,14237,371,13861,0,0.02605886071503828,0.9735899417012011
2022-05-01,IN_HR_MGH,24754,165,24589,0,0.006665589399692979,0.993334410600307
2022-05-01,IN_HR_MWT,6108,139,5969,0,0.022757039947609692,0.9772429600523903
2022-05-01,IN_HR_PNK,44184,414,43749,0,0.009369907658881044,0.9901548071700162
2022-05-01,IN_HR_PNP,36065,672,35388,0,0.018633023707195343,0.9812283377235547
2022-05-01,IN_HR_PWL,13482,170,13308,0,0.012609405132769619,0.9870939029817535
2022-05-01,IN_HR_RHT,31875,537,31288,0,0.016847058823529413,0.9815843137254902
2022-05-01,IN_HR_RWR,24599,224,24373,0,0.009106061222000894,0.9908126346599455
2022-05-01,IN_HR_SNP,58651,276,58351,0,0.004705802117610953,0.994884997698249
2022-05-01,IN_HR_SRS,33376,539,32836,0,0.016149328859060404,0.9838207094918504
2022-05-01,IN_HR_YMN,30655,455,30197,0,0.014842603164247268,0.9850595335181863
2022-05-01,IN_JH,435232,5317,429886,0,0.012216473053451951,0.987716895816484
2022-05-01,IN_JH_BKR,0,0,0,0,,
2022-05-01,IN_JH_CHT,0,0,0,0,,
2022-05-01,IN_JH_DGH,0,0,0,0,,
2022-05-01,IN_JH_DHN,0,0,0,0,,
2022-05-01,IN_JH_DMK,0,0,0,0,,
2022-05-01,IN_JH_ESM,0,0,0,0,,
2022-05-01,IN_JH_GDD,0,0,0,0,,
2022-05-01,IN_JH_GIR,0,0,0,0,,
2022-05-01,IN_JH_GML,0,0,0,0,,
2022-05-01,IN_JH_GRH,0,0,0,0,,
2022-05-01,IN_JH_HZR,0,0,0,0,,
2022-05-01,IN_JH_JMT,0,0,0,0,,
2022-05-01,IN_JH_KDR,0,0,0,0,,
2022-05-01,IN_JH_KNT,0,0,0,0,,
2022-05-01,IN_JH_LHR,0,0,0,0,,
2022-05-01,IN_JH_LTH,0,0,0,0,,
2022-05-01,IN_JH_PKR,0,0,0,0,,
2022-05-01,IN_JH_PLM,0,0,0,0,,
2022-05-01,IN_JH_RMG,0,0,0,0,,
2022-05-01,IN_JH_RNC,0,0,0,0,,
2022-05-01,IN_JH_SGJ,0,0,0,0,,
2022-05-01,IN_JH_SKH,0,0,0,0,,
2022-05-01,IN_JH_SMG,0,0,0,0,,
2022-05-01,IN_JH_WSM,0,0,0,0,,
2022-05-01,IN_JK,454047,4751,449230,25010406,0.010463674465418777,0.989390966133462
2022-05-01,IN_KA,3947726,40060,3905844,65882325,0.010147614094797867,0.9893908543804711
2022-05-01,IN_KA_BAG,40682,367,40315,0,0.009021188732117399,0.9909788112678826
2022-05-01,IN_KA_BDR,29808,420,29383,0,0.014090177133655395,0.9857420826623725
2022-05-01,IN_KA_BLG,100142,1002,99132,0,0.010005791775678537,0.9899143216632382
2022-05-01,IN_KA_BLL,115518,1763,113738,0,0.015261690818746862,0.9845911459685937
2022-05-01,IN_KA_BRR,79286,907,78372,0,0.011439598415861564,0.988472113614005
2022-05-01,IN_KA_BUR,1783677,16962,1765013,0,0.009509569277397196,0.9895362220850524
2022-05-01,IN_KA_CHB,55626,460,55165,0,0.00826951425592349,0.9917125085391724
2022-05-01,IN_KA_CHJ,43618,524,43082,0,0.012013388967857306,0.9877114952542528
2022-05-01,IN_KA_CKM,57250,406,56841,0,0.007091703056768559,0.9928558951965065
2022-05-01,IN_KA_CTR,46356,239,46113,0,0.005155751143325568,0.9947579601346104
2022-05-01,IN_KA_DAV,57540,623,56917,0,0.010827250608272505,0.9891727493917275
2022-05-01,IN_KA_DKD,135512,1840,133655,0,0.013578133301847806,0.9862964165535155
2022-05-01,IN_KA_DRW,84088,1384,82694,0,0.0164589477690039,0.9834221291979831
2022-05-01,IN_KA_GDG,30584,336,30248,0,0.010986136541982735,0.9890138634580172
2022-05-01,IN_KA_HAS,143860,1307,142550,0,0.009085221743361602,0.9908939246489643
2022-05-01,IN_KA_HAV,26839,669,26170,0,0.024926413055628004,0.975073586944372
2022-05-01,IN_KA_KDG,49264,352,48911,0,0.0071451770055212735,0.9928345241961676
2022-05-01,IN_KA_KLB,76607,880,75724,0,0.011487200908533163,0.9884736381792787
2022-05-01,IN_KA_KLR,63007,664,62340,0,0.01053851159394988,0.9894138746488486
